book,chapter,verse,text,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
Isaiah,38.0,8.0,behold bring shadow degree go sun dial ahaz degree backward sun return degree degree go,0.7583204904100341,0.16715145405090034,0.01867392792149506,0.018677280327504174,0.018589566097685143,0.01858728119238107,0
Isaiah,38.0,9.0,writing hezekiah king judah sick recover sickness,0.3087565299595358,0.02437940365362797,0.023854225203705587,0.5952224487001179,0.023809858632010107,0.023977533851002743,3
Isaiah,38.0,10.0,say cutting day shall gate grave deprive residue year,0.02382029895111323,0.024049448439129838,0.023837327492562548,0.8803608515519972,0.02391148128888469,0.02402059227631256,3
Isaiah,38.0,11.0,say shall lord lord land living shall behold man inhabitant world,0.01672824851054817,0.016946884302194567,0.9157484618478728,0.01676848362647745,0.0168188251960379,0.016989096516868963,2
Isaiah,38.0,12.0,age depart remove shepherd tent cut like weaver life cut pine sickness day night wilt thou end,0.010479775135975674,0.010503783988616686,0.010469790712100966,0.010493465290797293,0.010478565876777276,0.9475746189957321,5
Isaiah,38.0,13.0,reckon till morning lion break bone day night wilt thou end,0.016883046734679497,0.016955483750140905,0.01670160065294763,0.2611231216380138,0.016783333306612004,0.671553413917606,5
Isaiah,38.0,14.0,like crane swallow chatter mourn dove eye fail look upward o lord oppress undertake,0.015299326100553583,0.015312820555754877,0.015219348652182966,0.015214631913460173,0.9237176298436343,0.015236242934414163,4
Isaiah,38.0,15.0,shall hath speak unto hath shall softly year bitterness soul,0.027874980510365143,0.02803197533379783,0.02777938665639382,0.02808271018930629,0.6084478122834287,0.2797831350267082,4
Isaiah,38.0,16.0,o lord thing man live thing life spirit wilt thou recover live,0.015183250065780992,0.015293457689793774,0.015248118406464714,0.015289760701655962,0.015399624292918917,0.9235857888433857,5
Isaiah,38.0,17.0,behold peace great bitterness thou hast love soul deliver pit corruption thou hast cast sin thy,0.01288490145285878,0.01288116817676793,0.013027835941768939,0.32567331920367254,0.6226111650476966,0.012921610177235044,4
Isaiah,38.0,18.0,grave praise thee death celebrate thee pit hope thy truth,0.024144188145995813,0.16257030499068428,0.023809976610690127,0.5646184505655837,0.02404805219997085,0.20080902748707524,3
Isaiah,38.0,19.0,live living shall praise thee day father child shall know thy truth,0.01868135430532379,0.01865644803684681,0.01868248554171781,0.018623967946707932,0.9066348245790002,0.01872091959040343,4
Isaiah,38.0,20.0,lord ready save sing song string instrument day life house lord,0.015232716930296349,0.9235170820021478,0.015287032690860462,0.015232291273702873,0.015325831613773745,0.015405045489218951,1
Isaiah,38.0,21.0,isaiah say let lump fig lie plaister boil shall recover,0.020889812158498285,0.6127163717299374,0.02086309709875984,0.30379721205291815,0.020844188869251323,0.02088931809063499,1
Isaiah,38.0,22.0,hezekiah say sign shall house lord,0.027815363148819387,0.8598736885664696,0.028116472688142085,0.02807987726411128,0.028223063798176847,0.02789153453428068,1
Isaiah,39.0,1.0,time merodachbaladan son baladan king babylon send letter present hezekiah hear sick recover,0.013895661585682591,0.725672922065715,0.013934039899848635,0.2185995041428438,0.013927362141755757,0.013970510164154378,1
Isaiah,39.0,2.0,hezekiah glad shew house precious thing silver gold spice precious ointment house armour find treasure house dominion hezekiah shew,0.009274119543039262,0.9536108574660304,0.009279902424443353,0.009266943914525186,0.009283026239668913,0.009285150412292822,1
Isaiah,39.0,3.0,come isaiah prophet unto king hezekiah say unto say man come unto thee hezekiah say come far country unto babylon,0.01048104796320001,0.9476722890324251,0.010451315039139404,0.01047149693353362,0.010452901481660023,0.010470949550041906,1
Isaiah,39.0,4.0,say see thine house hezekiah answer house see treasure shew,0.018518609961053485,0.9066866561006701,0.018657517096663,0.01864286391132542,0.01871211788195519,0.018782235048332686,1
Isaiah,39.0,5.0,say isaiah hezekiah hear word lord host,0.020864448687430228,0.8948070784269148,0.0211496531140616,0.02114160665927369,0.021110664855377766,0.020926548256942068,1
Isaiah,39.0,6.0,behold day come thine house thy father lay store day shall carry babylon shall leave saith lord,0.01194528125186919,0.012020649337857393,0.012016882283565752,0.26478652466151237,0.6871749220979169,0.01205574036727851,4
Isaiah,39.0,7.0,thy son shall issue thee thou shalt beget shall away shall eunuchs palace king babylon,0.01670456870587846,0.5323354813285833,0.016702845534123243,0.4007612669911173,0.016782424011107286,0.016713413429190322,1
Isaiah,39.0,8.0,say hezekiah isaiah good word lord thou hast speak say shall peace truth day,0.18400006124171148,0.6038499752620525,0.17331699728759384,0.012906659372394219,0.012963828778982415,0.012962478057265615,1
Isaiah,40.0,1.0,comfort ye comfort ye people saith god,0.027851120711709164,0.8597557850364822,0.028320735365251638,0.02796451538493314,0.028209292335253447,0.027898551166370498,1
Isaiah,40.0,2.0,speak ye comfortably jerusalem cry unto warfare accomplish iniquity pardon hath receive lord hand double sin,0.015306092592940083,0.14786713193001347,0.015276128243846911,0.7910704222428315,0.015251354439234003,0.015228870551133937,3
Isaiah,40.0,3.0,voice crieth wilderness prepare ye way lord straight desert highway god,0.3029480586858134,0.015449748650979095,0.015318687458883193,0.015501872594631491,0.6354805643410988,0.01530106826859405,4
Isaiah,40.0,4.0,valley shall exalt mountain hill shall low crooked shall straight rough place plain,0.01518449061502869,0.015171232585571216,0.015183866470409275,0.01515592286127823,0.01524955503852922,0.9240549324291835,5
Isaiah,40.0,5.0,glory lord shall reveal flesh shall mouth lord hath speak,0.02100903716536002,0.020987143597299522,0.2913569181782629,0.02122799711361783,0.624330187869176,0.021088716076283764,4
Isaiah,40.0,6.0,voice say cry say shall cry flesh grass goodliness thereof flower field,0.018583714922869022,0.23212992939645377,0.01857539081248559,0.01855929354441705,0.6934749251621667,0.018676746161607905,4
Isaiah,40.0,7.0,grass withereth flower fadeth spirit lord bloweth surely people grass,0.01519588372756568,0.015223356457639087,0.015224583096849353,0.015241795986583795,0.923893819725264,0.015220561006098086,4
Isaiah,40.0,8.0,grass withereth flower fadeth word god shall stand,0.020958108434817813,0.2684659193314706,0.020899358196144094,0.021048945013218374,0.6477157135565693,0.020911955467779735,4
Isaiah,40.0,9.0,o zion bringest good tiding thee high mountain o jerusalem bringest good tiding lift thy voice strength lift afraid unto city judah behold god,0.6212168547253631,0.009341853936432349,0.009347330363079463,0.00931916323703058,0.3414542149630914,0.009320582775002981,0
Isaiah,40.0,10.0,behold lord god come strong hand arm shall rule behold reward work,0.013979187397436647,0.014018591250960897,0.9299457338594187,0.014012474230182407,0.014064782437450683,0.01397923082455057,2
Isaiah,40.0,11.0,shall feed flock like shepherd shall gather lamb arm carry bosom shall gently lead young,0.013925002372322484,0.013908433582501753,0.013953177465216732,0.014011623558674765,0.9302371865499428,0.013964576471341562,4
Isaiah,40.0,12.0,hath measure water hollow hand mete heaven span comprehend dust earth measure weigh mountain scale hill balance,0.012011976412892035,0.011940774755096218,0.01203187159510264,0.011975028678775009,0.939983179083215,0.012057169474919095,4
Isaiah,40.0,13.0,hath direct spirit lord counsellor hath teach,0.028057101677593184,0.028340315716848617,0.027946311912583368,0.02788778914704381,0.8599200591972778,0.02784842234865331,4
Isaiah,40.0,14.0,take counsel instruct teach path judgment teach knowledge shew way understand,0.16356862526494295,0.775550485529742,0.015262288279795096,0.015174721513810472,0.01523182019153102,0.015212059220178478,1
Isaiah,40.0,15.0,behold nation drop bucket count small dust balance behold taketh isle little thing,0.012883529495921133,0.012919413202239187,0.10017003227142689,0.012987771209308453,0.8481274577270755,0.012911796094028741,4
Isaiah,40.0,16.0,lebanon sufficient burn beast thereof sufficient burn offering,0.024253599318652702,0.023978681025450355,0.8800528355616076,0.023813334868519376,0.024011031252410442,0.023890517973359504,2
Isaiah,40.0,17.0,nation count vanity,0.04184225203534616,0.04175417415693549,0.041886517522964524,0.7910319472618644,0.041785644007612206,0.04169946501527712,3
Isaiah,40.0,18.0,ye liken god likeness ye compare unto,0.7903298861528457,0.041885842529936025,0.04200772172659388,0.0420236464470856,0.04205579693216983,0.04169710621136888,0
Isaiah,40.0,19.0,workman melteth graven image goldsmith spreadeth gold casteth silver chain,0.018633050492040684,0.907003924680465,0.018631936653343718,0.018551704941854777,0.018607549304452527,0.018571833927843243,1
Isaiah,40.0,20.0,impoverished hath oblation chooseth tree rot seeketh unto cunning workman prepare graven image shall move,0.018693043228746042,0.018665791687933312,0.018523535924193386,0.018562213397330805,0.907005539321378,0.018549876440418615,4
Isaiah,40.0,21.0,ye know ye hear hath tell beginning ye understand foundation earth,0.02094794763169404,0.7471359842361716,0.021067728115833878,0.16893477592213077,0.020952589325348228,0.020960974768821642,1
Isaiah,40.0,22.0,sitteth circle earth inhabitant thereof grasshopper stretcheth heaven curtain spreadeth tent dwell,0.015216672352352904,0.015215166578185725,0.9239113941124787,0.015204334525042886,0.015199821307344997,0.015252611124594834,2
Isaiah,40.0,23.0,bringeth prince maketh judge earth vanity,0.8805476766472767,0.023887056470840818,0.023957574352999163,0.023920369705063078,0.023846177476873214,0.023841145346947045,0
Isaiah,40.0,24.0,yea shall plant yea shall sow yea stock shall root earth shall blow shall wither whirlwind shall away stubble,0.011940778069035549,0.011997882600344373,0.011972024879482334,0.940096840087473,0.011940686366016865,0.012051787997647891,3
Isaiah,40.0,25.0,ye liken shall equal saith holy,0.03349262165686977,0.033352995793521314,0.8327603088092943,0.033582886309493035,0.03345405878554751,0.0333571286452741,2
Isaiah,40.0,26.0,lift eye high behold hath create thing bringeth host number calleth name greatness strong power faileth,0.2528034173072087,0.01126202188853738,0.011217279835730894,0.01114449923808743,0.7024400201292862,0.01113276160114947,4
Isaiah,40.0,27.0,sayest thou o jacob speakest o israel way hide lord judgment pass god,0.29193285358734705,0.016819840080391998,0.6408131065277191,0.016768151997203117,0.016846662164878193,0.016819385642460587,2
Isaiah,40.0,28.0,hast thou know hast thou hear everlaste god lord creator end earth fainteth weary searching understanding,0.011966203752774586,0.3594924001682531,0.5926171962294751,0.011934023530205791,0.012030353196200952,0.011959823123090305,2
Isaiah,40.0,29.0,giveth power faint increaseth strength,0.033546820755758065,0.033359231888766334,0.8329513502832961,0.03335868087385826,0.03338856569601996,0.03339535050230122,2
Isaiah,40.0,30.0,youth shall faint weary young man shall utterly fall,0.020965193423853598,0.020977868784717486,0.020958594062853806,0.020992994850650818,0.02104251741799896,0.8950628314599254,5
Isaiah,40.0,31.0,wait lord shall renew strength shall mount wing eagle shall run weary shall walk faint,0.015209755533102807,0.015186321380013934,0.9240334822836564,0.015197144647858802,0.01518873708975807,0.015184559065609992,2
Isaiah,41.0,1.0,silence o island let people renew strength let come near let speak let come near judgment,0.14381190662945142,0.0105501312439378,0.010496252308641058,0.8142021422874354,0.0104694059480947,0.010470161582439706,3
Isaiah,41.0,2.0,raise righteous man east call foot give nation rule king give dust sword drive stubble bow,0.01195543300586882,0.012025709028877125,0.012036587919417033,0.5526597761794594,0.011932573503834584,0.39938992036254295,3
Isaiah,41.0,3.0,pursue pass safely way go foot,0.03339977366398636,0.03353351232718636,0.033594931657271704,0.03351795893372195,0.033379735226446765,0.8325740881913869,5
Isaiah,41.0,4.0,hath wrought call generation beginning lord,0.041765103563303124,0.7897639234890584,0.04218585272464928,0.04190995927616388,0.04251062901279242,0.041864531934032966,1
Isaiah,41.0,5.0,isle see fear end earth afraid draw near come,0.018675981258880026,0.9065534600454044,0.018764733599651737,0.018680125237760657,0.018625106990237277,0.018700592868065958,1
Isaiah,41.0,6.0,help neighbour say brother good courage,0.6943396587731804,0.19398397618622054,0.027908968181318886,0.027900215374017382,0.027832585847565598,0.02803459563769713,0
Isaiah,41.0,7.0,carpenter encourage goldsmith smootheth hammer smite anvil say ready sodering fasten nail move,0.018571277805494415,0.018908996711209554,0.01858297101670816,0.0186127698910822,0.9066685715008429,0.018655413074662914,4
Isaiah,41.0,8.0,thou israel art servant jacob choose seed abraham friend,0.020861941616612537,0.020889649158604164,0.27902151252714164,0.0208537273406612,0.6373611763254295,0.021011993031550918,4
Isaiah,41.0,9.0,thou take end earth call thee chief man thereof say unto thee thou art servant choose thee cast thee away,0.013994552807658512,0.929723839031308,0.014052868818583922,0.014033711950914412,0.014110317483292042,0.014084709908243289,1
Isaiah,41.0,10.0,fear thou thee dismay thy god strengthen thee yea help thee yea uphold thee right hand righteousness,0.3375478574712295,0.014049289086381724,0.01400226018365724,0.014057995116680709,0.014058044067086372,0.6062845540749644,5
Isaiah,41.0,11.0,behold incense thee shall ashamed confound shall strive thee shall perish,0.02413206960796384,0.023831944989732685,0.8803569085068821,0.023922261508954365,0.023933253494534276,0.023823561891932948,2
Isaiah,41.0,12.0,thou shalt seek shalt find contend thee war thee shall thing nought,0.020993104369617262,0.8950892766475623,0.021125837753887832,0.02092650504773833,0.020939364895444793,0.020925911285749554,1
